"no","time_date","time_hours","sourceip","destinationip","protocol","length","info","info_cont1","info_cont2","info_cont3","info_cont4","info_cont5","info_cont6","info_cont7","__dt"
"190","1970-01-01","00:01:49.859789","0.0.0.0","224.0.0.1","IGMPv2","60","Membership","Query,","general","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"191","1970-01-01","00:01:54.699527","192.168.1.117","239.255.255.250","IGMPv2","46","Membership","Report","group","239.255.255.250","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"248","1970-01-01","00:03:55.286005","0.0.0.0","224.0.0.1","IGMPv2","60","Membership","Query,","general","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"249","1970-01-01","00:03:57.195735","192.168.1.117","239.255.255.250","IGMPv2","46","Membership","Report","group","239.255.255.250","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"473","1970-01-01","00:08:06.138394","0.0.0.0","224.0.0.1","IGMPv2","60","Membership","Query,","general","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"418","1970-01-01","00:06:02.200245","192.168.1.117","239.255.255.250","IGMPv2","46","Membership","Report","group","239.255.255.250","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"4821","1970-01-01","01:19:20.835510","192.168.1.113","192.168.1.255","NBNS","92","Name","query","NB","BING.COM<00>","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"474","1970-01-01","00:08:13.704794","192.168.1.117","239.255.255.250","IGMPv2","46","Membership","Report","group","239.255.255.250","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"538","1970-01-01","00:10:19.207378","192.168.1.117","239.255.255.250","IGMPv2","46","Membership","Report","group","239.255.255.250","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"536","1970-01-01","00:10:11.564641","0.0.0.0","224.0.0.1","IGMPv2","60","Membership","Query,","general","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"1403","1970-01-01","00:12:22.209857","192.168.1.117","239.255.255.250","IGMPv2","46","Membership","Report","group","239.255.255.250","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"1345","1970-01-01","00:12:16.990805","0.0.0.0","224.0.0.1","IGMPv2","60","Membership","Query,","general","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"2306","1970-01-01","00:14:22.417117","0.0.0.0","224.0.0.1","IGMPv2","60","Membership","Query,","general","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"417","1970-01-01","00:06:00.712166","0.0.0.0","224.0.0.1","IGMPv2","60","Membership","Query,","general","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"2365","1970-01-01","00:16:27.843274","0.0.0.0","224.0.0.1","IGMPv2","60","Membership","Query,","general","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"2311","1970-01-01","00:14:27.717253","192.168.1.117","239.255.255.250","IGMPv2","46","Membership","Report","group","239.255.255.250","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"2419","1970-01-01","00:18:33.269537","0.0.0.0","224.0.0.1","IGMPv2","60","Membership","Query,","general","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"2420","1970-01-01","00:18:35.218340","192.168.1.117","239.255.255.250","IGMPv2","46","Membership","Report","group","239.255.255.250","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"2476","1970-01-01","00:20:38.695707","0.0.0.0","224.0.0.1","IGMPv2","60","Membership","Query,","general","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"2477","1970-01-01","00:20:44.216149","192.168.1.117","239.255.255.250","IGMPv2","46","Membership","Report","group","239.255.255.250","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"2537","1970-01-01","00:22:44.122004","0.0.0.0","224.0.0.1","IGMPv2","60","Membership","Query,","general","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"2538","1970-01-01","00:22:53.219092","192.168.1.117","239.255.255.250","IGMPv2","46","Membership","Report","group","239.255.255.250","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"2748","1970-01-01","00:26:54.974473","0.0.0.0","224.0.0.1","IGMPv2","60","Membership","Query,","general","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"2592","1970-01-01","00:24:49.548217","0.0.0.0","224.0.0.1","IGMPv2","60","Membership","Query,","general","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"2749","1970-01-01","00:26:55.726264","192.168.1.117","239.255.255.250","IGMPv2","46","Membership","Report","group","239.255.255.250","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"2810","1970-01-01","00:29:00.400662","0.0.0.0","224.0.0.1","IGMPv2","60","Membership","Query,","general","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"2366","1970-01-01","00:16:35.211004","192.168.1.117","239.255.255.250","IGMPv2","46","Membership","Report","group","239.255.255.250","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"2811","1970-01-01","00:29:00.725309","192.168.1.117","239.255.255.250","IGMPv2","46","Membership","Report","group","239.255.255.250","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"2935","1970-01-01","00:33:11.251409","0.0.0.0","224.0.0.1","IGMPv2","60","Membership","Query,","general","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"2873","1970-01-01","00:31:05.826352","0.0.0.0","224.0.0.1","IGMPv2","60","Membership","Query,","general","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"2936","1970-01-01","00:33:13.731072","192.168.1.117","239.255.255.250","IGMPv2","46","Membership","Report","group","239.255.255.250","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"2593","1970-01-01","00:24:56.220089","192.168.1.117","239.255.255.250","IGMPv2","46","Membership","Report","group","239.255.255.250","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"2996","1970-01-01","00:35:16.676434","0.0.0.0","224.0.0.1","IGMPv2","60","Membership","Query,","general","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"2997","1970-01-01","00:35:21.733690","192.168.1.117","239.255.255.250","IGMPv2","46","Membership","Report","group","239.255.255.250","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3093","1970-01-01","00:37:22.101543","0.0.0.0","224.0.0.1","IGMPv2","60","Membership","Query,","general","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3098","1970-01-01","00:37:28.235052","192.168.1.117","239.255.255.250","IGMPv2","46","Membership","Report","group","239.255.255.250","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3156","1970-01-01","00:39:27.526605","0.0.0.0","224.0.0.1","IGMPv2","60","Membership","Query,","general","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3219","1970-01-01","00:41:32.951934","0.0.0.0","224.0.0.1","IGMPv2","60","Membership","Query,","general","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3157","1970-01-01","00:39:27.736587","192.168.1.117","239.255.255.250","IGMPv2","46","Membership","Report","group","239.255.255.250","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"2877","1970-01-01","00:31:11.224027","192.168.1.117","239.255.255.250","IGMPv2","46","Membership","Report","group","239.255.255.250","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3288","1970-01-01","00:43:39.238937","192.168.1.117","239.255.255.250","IGMPv2","46","Membership","Report","group","239.255.255.250","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3286","1970-01-01","00:43:38.377132","0.0.0.0","224.0.0.1","IGMPv2","60","Membership","Query,","general","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3220","1970-01-01","00:41:36.737227","192.168.1.117","239.255.255.250","IGMPv2","46","Membership","Report","group","239.255.255.250","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3381","1970-01-01","00:45:43.802291","0.0.0.0","224.0.0.1","IGMPv2","60","Membership","Query,","general","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3390","1970-01-01","00:45:45.237722","192.168.1.117","239.255.255.250","IGMPv2","46","Membership","Report","group","239.255.255.250","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3515","1970-01-01","00:49:54.652950","0.0.0.0","224.0.0.1","IGMPv2","60","Membership","Query,","general","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3473","1970-01-01","00:47:55.245908","192.168.1.117","239.255.255.250","IGMPv2","46","Membership","Report","group","239.255.255.250","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3543","1970-01-01","00:50:01.742706","192.168.1.117","239.255.255.250","IGMPv2","46","Membership","Report","group","239.255.255.250","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3654","1970-01-01","00:54:05.505405","0.0.0.0","224.0.0.1","IGMPv2","60","Membership","Query,","general","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3594","1970-01-01","00:52:00.253186","192.168.1.117","239.255.255.250","IGMPv2","46","Membership","Report","group","239.255.255.250","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3685","1970-01-01","00:54:11.246662","192.168.1.117","239.255.255.250","IGMPv2","46","Membership","Report","group","239.255.255.250","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3712","1970-01-01","00:56:10.931679","0.0.0.0","224.0.0.1","IGMPv2","60","Membership","Query,","general","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3737","1970-01-01","00:56:14.754220","192.168.1.117","239.255.255.250","IGMPv2","46","Membership","Report","group","239.255.255.250","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3449","1970-01-01","00:47:49.227542","0.0.0.0","224.0.0.1","IGMPv2","60","Membership","Query,","general","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3778","1970-01-01","00:58:16.357834","0.0.0.0","224.0.0.1","IGMPv2","60","Membership","Query,","general","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3848","1970-01-01","01:00:21.784082","0.0.0.0","224.0.0.1","IGMPv2","60","Membership","Query,","general","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3794","1970-01-01","00:58:19.754961","192.168.1.117","239.255.255.250","IGMPv2","46","Membership","Report","group","239.255.255.250","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3855","1970-01-01","01:00:23.256748","192.168.1.117","239.255.255.250","IGMPv2","46","Membership","Report","group","239.255.255.250","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3934","1970-01-01","01:02:31.257972","192.168.1.117","239.255.255.250","IGMPv2","46","Membership","Report","group","239.255.255.250","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3916","1970-01-01","01:02:27.210368","0.0.0.0","224.0.0.1","IGMPv2","60","Membership","Query,","general","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3592","1970-01-01","00:52:00.079139","0.0.0.0","224.0.0.1","IGMPv2","60","Membership","Query,","general","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3976","1970-01-01","01:04:32.636707","0.0.0.0","224.0.0.1","IGMPv2","60","Membership","Query,","general","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"4204","1970-01-01","01:06:38.063159","0.0.0.0","224.0.0.1","IGMPv2","60","Membership","Query,","general","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"4222","1970-01-01","01:06:42.763689","192.168.1.117","239.255.255.250","IGMPv2","46","Membership","Report","group","239.255.255.250","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3999","1970-01-01","01:04:36.759028","192.168.1.117","239.255.255.250","IGMPv2","46","Membership","Report","group","239.255.255.250","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"4433","1970-01-01","01:08:43.489480","0.0.0.0","224.0.0.1","IGMPv2","60","Membership","Query,","general","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"4434","1970-01-01","01:08:47.266229","192.168.1.117","239.255.255.250","IGMPv2","46","Membership","Report","group","239.255.255.250","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"4537","1970-01-01","01:10:57.761519","192.168.1.117","239.255.255.250","IGMPv2","46","Membership","Report","group","239.255.255.250","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"4536","1970-01-01","01:10:48.915758","0.0.0.0","224.0.0.1","IGMPv2","60","Membership","Query,","general","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"4604","1970-01-01","01:12:54.340976","0.0.0.0","224.0.0.1","IGMPv2","60","Membership","Query,","general","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"4679","1970-01-01","01:14:59.772098","192.168.1.117","239.255.255.250","IGMPv2","46","Membership","Report","group","239.255.255.250","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"4678","1970-01-01","01:14:59.765887","0.0.0.0","224.0.0.1","IGMPv2","60","Membership","Query,","general","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"4743","1970-01-01","01:17:05.190629","0.0.0.0","224.0.0.1","IGMPv2","60","Membership","Query,","general","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"4817","1970-01-01","01:19:10.615606","0.0.0.0","224.0.0.1","IGMPv2","60","Membership","Query,","general","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"4605","1970-01-01","01:12:56.768455","192.168.1.117","239.255.255.250","IGMPv2","46","Membership","Report","group","239.255.255.250","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"20","1970-01-01","00:00:13.305272","fe80::4a8:b1f0:5819:1034","ff02::1:2","DHCPv6","162","Confirm","XID:","0x67f7c0","CID:","000100011751c3220800273c8dc9","IAA:","fd2d:ab8c:225::994","NULL","2021-02-15 00:00:00.000"
"4818","1970-01-01","01:19:12.270044","192.168.1.117","239.255.255.250","IGMPv2","46","Membership","Report","group","239.255.255.250","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"DHCPv6","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"4747","1970-01-01","01:17:11.771487","192.168.1.117","239.255.255.250","IGMPv2","46","Membership","Report","group","239.255.255.250","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"21","1970-01-01","00:00:13.306623","fe80::da58:d7ff:fe00:f72","fe80::4a8:b1f0:5819:1034","DHCPv6","163","Reply","XID:","0x67f7c0","CID:","000100011751c3220800273c8dc9","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"DHCPv6","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"DHCPv6","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"27","1970-01-01","00:00:13.325383","fe80::4a8:b1f0:5819:1034","ff02::1:2","DHCPv6","146","Solicit","XID:","0xab9f7f","CID:","000100011751c3220800273c8dc9","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"28","1970-01-01","00:00:13.326982","fe80::da58:d7ff:fe00:f72","fe80::4a8:b1f0:5819:1034","DHCPv6","183","Advertise","XID:","0xab9f7f","CID:","000100011751c3220800273c8dc9","IAA:","fd2d:ab8c:225::99e","NULL","2021-02-15 00:00:00.000"
"DHCPv6","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"DHCPv6","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"35","1970-01-01","00:00:14.327328","fe80::4a8:b1f0:5819:1034","ff02::1:2","DHCPv6","188","Request","XID:","0xab9f7f","CID:","000100011751c3220800273c8dc9","IAA:","fd2d:ab8c:225::99e","NULL","2021-02-15 00:00:00.000"
"DHCPv6","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"DHCPv6","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"36","1970-01-01","00:00:14.329050","fe80::da58:d7ff:fe00:f72","fe80::4a8:b1f0:5819:1034","DHCPv6","215","Reply","XID:","0xab9f7f","CID:","000100011751c3220800273c8dc9","IAA:","fd2d:ab8c:225::99e","NULL","2021-02-15 00:00:00.000"
"51","1970-01-01","00:00:14.828491","fe80::4a8:b1f0:5819:1034","ff02::1:2","DHCPv6","148","Decline","XID:","0x4e0d23","CID:","000100011751c3220800273c8dc9","IAA:","fd2d:ab8c:225::99e","NULL","2021-02-15 00:00:00.000"
"54","1970-01-01","00:00:14.831461","fe80::da58:d7ff:fe00:f72","fe80::4a8:b1f0:5819:1034","DHCPv6","141","Reply","XID:","0x4e0d23","CID:","000100011751c3220800273c8dc9","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"99","1970-01-01","00:00:24.834571","fe80::4a8:b1f0:5819:1034","ff02::1:2","DHCPv6","146","Solicit","XID:","0xfeb3af","CID:","000100011751c3220800273c8dc9","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"DHCPv6","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"DHCPv6","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"DHCPv6","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"100","1970-01-01","00:00:24.835594","fe80::da58:d7ff:fe00:f72","fe80::4a8:b1f0:5819:1034","DHCPv6","183","Advertise","XID:","0xfeb3af","CID:","000100011751c3220800273c8dc9","IAA:","fd2d:ab8c:225::fa9","NULL","2021-02-15 00:00:00.000"
"103","1970-01-01","00:00:25.833925","fe80::4a8:b1f0:5819:1034","ff02::1:2","DHCPv6","188","Request","XID:","0xfeb3af","CID:","000100011751c3220800273c8dc9","IAA:","fd2d:ab8c:225::fa9","NULL","2021-02-15 00:00:00.000"
"DHCPv6","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"DHCPv6","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"104","1970-01-01","00:00:25.836694","fe80::da58:d7ff:fe00:f72","fe80::4a8:b1f0:5819:1034","DHCPv6","215","Reply","XID:","0xfeb3af","CID:","000100011751c3220800273c8dc9","IAA:","fd2d:ab8c:225::fa9","NULL","2021-02-15 00:00:00.000"
"DHCPv6","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"115","1970-01-01","00:00:26.335275","fe80::4a8:b1f0:5819:1034","ff02::1:2","DHCPv6","148","Decline","XID:","0xab353d","CID:","000100011751c3220800273c8dc9","IAA:","fd2d:ab8c:225::fa9","NULL","2021-02-15 00:00:00.000"
"118","1970-01-01","00:00:26.337904","fe80::da58:d7ff:fe00:f72","fe80::4a8:b1f0:5819:1034","DHCPv6","141","Reply","XID:","0xab353d","CID:","000100011751c3220800273c8dc9","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"DHCPv6","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"DHCPv6","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"DHCPv6","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"153","1970-01-01","00:00:36.341724","fe80::da58:d7ff:fe00:f72","fe80::4a8:b1f0:5819:1034","DHCPv6","183","Advertise","XID:","0x1187cc","CID:","000100011751c3220800273c8dc9","IAA:","fd2d:ab8c:225::76e","NULL","2021-02-15 00:00:00.000"
"152","1970-01-01","00:00:36.340637","fe80::4a8:b1f0:5819:1034","ff02::1:2","DHCPv6","146","Solicit","XID:","0x1187cc","CID:","000100011751c3220800273c8dc9","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"DHCPv6","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"157","1970-01-01","00:00:37.340253","fe80::4a8:b1f0:5819:1034","ff02::1:2","DHCPv6","188","Request","XID:","0x1187cc","CID:","000100011751c3220800273c8dc9","IAA:","fd2d:ab8c:225::76e","NULL","2021-02-15 00:00:00.000"
